"Europa;Zuidwest Europa;Italië;Campania;Salerno","(O 14 30 - O 15 50 /N 40 50 - N 40 00)","15.833333333333,40,14.5,40.833333333333",0,80.4.660.725
"Europa;Zuidwest Europa;Italië;Puglia","(O 14 55 - O 18 30 /N 42 10 - N 39 45)","18.5,39.75,14.916666666667,42.166666666667",0,80.4.660.750
"Europa;Zuidwest Europa;Italië;Puglia;Foggia","(O 14 55 - O 16 20 /N 42 00 - N 41 00)","16.333333333333,41,14.916666666667,42",0,80.4.660.755
"Europa;Zuidwest Europa;Italië;Puglia;Bari","(O 15 50 - O 17 30 /N 41 30 - N 40 30)","17.5,40.5,15.833333333333,41.5",0,80.4.660.760
"Europa;Zuidwest Europa;Italië;Puglia;Taranto","(O 16 30 - O 17 50 /N 40 50 - N 40 15)","17.833333333333,40.25,16.5,40.833333333333",0,80.4.660.765
"Europa;Zuidwest Europa;Italië;Puglia;Brindisi","(O 17 10 - O 18 15 /N 41 00 - N 40 15)","18.25,40.25,17.166666666667,41",0,80.4.660.770
"Europa;Zuidwest Europa;Italië;Puglia;Lecce","(O 17 30 - O 18 30 /N 40 40 - N 39 45)","18.5,39.75,17.5,40.666666666667",0,80.4.660.775
"Europa;Zuidwest Europa;Italië;Basilicata","(O 15 25 - O 17 15 /N 41 10 - N 37 50)","17.25,37.833333333333,15.416666666667,41.166666666667",0,80.4.660.800
"Europa;Zuidwest Europa;Italië;Basilicata;Potenza","(O 15 25 - O 16 30 /N 41 10 - N 39 50)","16.5,39.833333333333,15.416666666667,41.166666666667",0,80.4.660.805
"Europa;Zuidwest Europa;Italië;Basilicata;Matera","(O 16 00 - O 16 50 /N 41 00 - N 40 00)","16.833333333333,40,16,41",0,80.4.660.810
"Europa;Zuidwest Europa;Italië;Basilicata;Calabria","(O 15 40 - O 17 15 /N 40 10 - N 37 50)","17.25,37.833333333333,15.666666666667,40.166666666667",0,80.4.660.850
"Europa;Zuidwest Europa;Italië;Basilicata;Cosenza","(O 15 30 - O 17 10 /N 40 10 - N 39 00)","17.166666666667,39,15.5,40.166666666667",0,80.4.660.855
"Europa;Zuidwest Europa;Italië;Basilicata;Catanzaro","(O 15 50 - O 17 15 /N 39 40 - N 38 15)","17.25,38.25,15.833333333333,39.666666666667",0,80.4.660.860
"Europa;Zuidwest Europa;Italië;Basilicata;Reggio di Calabria","(O 15 40 - O 16 45 /N 38 50 - N 37 50)","16.75,37.833333333333,15.666666666667,38.833333333333",0,80.4.660.865
"Europa;Zuidwest Europa;Italië;Sicilië","(O 12 00 - O 15 40 /N 38 55 - N 36 30)","15.666666666667,36.5,12,38.916666666667",2,80.4.660.900
"Europa;Zuidwest Europa;Italië;Sicilië;Trapani","(O 12 00 - O 13 15 /N 38 20 - N 37 30)","13.25,37.5,12,38.333333333333",0,80.4.660.905
"Europa;Zuidwest Europa;Italië;Sicilië;Palermo","(O 12 50 - O 14 20 /N 38 30 - N 37 30)","14.333333333333,37.5,12.833333333333,38.5",0,80.4.660.910
"Europa;Zuidwest Europa;Italië;Sicilië;Messina","(O 14 00 - O 15 40 /N 38 55 - N 37 40)","15.666666666667,37.666666666667,14,38.916666666667",0,80.4.660.915
"Europa;Zuidwest Europa;Italië;Sicilië;Catania","(O 14 15 - O 15 30 /N 38 00 - N 37 00)","15.5,37,14.25,38",0,80.4.660.920
"Europa;Zuidwest Europa;Italië;Sicilië;Enna","(O 14 00 - O 15 00 /N 38 00 - N 37 00)","15,37,14,38",0,80.4.660.925
"Europa;Zuidwest Europa;Italië;Sicilië;Agrigento","(O 12 50 - O 14 10 /N 37 55 - N 37 00)","14.166666666667,37,12.833333333333,37.916666666667",0,80.4.660.930
"Europa;Zuidwest Europa;Italië;Sicilië;Caltanissetta","(O 13 30 - O 14 15 /N 37 45 - N 37 15)","14.25,37.25,13.5,37.75",0,80.4.660.935
"Europa;Zuidwest Europa;Italië;Sicilië;Ragusa","(O 14 15 - O 15 00 /N 37 20 - N 36 30)","15,36.5,14.25,37.333333333333",0,80.4.660.940
"Europa;Zuidwest Europa;Italië;Sicilië;Siracusa","(O 14 30 - O 15 30 /N 37 30 - N 36 30)","15.5,36.5,14.5,37.5",0,80.4.660.945
"Europa;Zuidwest Europa;Italië;Sardegna","(O 8 00 - O 10 00 /N 41 30 - N 38 45)","10,38.75,8,41.5",0,80.4.660.950
"Europa;Zuidwest Europa;Italië;Sardegna;Sassari","(O 8 00 - O 9 55 /N 41 20 - N 40 10)","9.9166666666667,40.166666666667,8,41.333333333333",0,80.4.660.955
"Europa;Zuidwest Europa;Italië;Sardegna;Oristano","(O 8 15 - O 9 10 /N 40 20 - N 39 30)","9.1666666666667,39.5,8.25,40.333333333333",0,80.4.660.960
"Europa;Zuidwest Europa;Italië;Sardegna;Nuoro","(O 8 45 - O 9 55 /N 40 55 - N 39 25)","9.9166666666667,39.416666666667,8.75,40.916666666667",0,80.4.660.965
"Europa;Zuidwest Europa;Italië;Sardegna;Cagliari","(O 8 05 - O 9 50 /N 39 55 - N 38 45)","9.8333333333333,38.75,8.0833333333333,39.916666666667",0,80.4.660.970
"Europa;Zuidwest Europa;San Marino","(O 12 20 - O 12 35 /N 44 00 - N 43 50)","12.583333333333,43.833333333333,12.333333333333,44",0,80.4.670
"Europa;Zuidwest Europa;Città del Vaticano","(O 12 26 - O 12 27 /N 41 55 - N 41 54)","12.45,41.9,12.433333333333,41.916666666667",0,80.4.680
"Europa;Zuidwest Europa;Malta","(O 14 10 - O 14 35 /N 36 05 - N 35 45)","14.583333333333,35.75,14.166666666667,36.083333333333",2,80.4.690
"Europa;Zuidoost Europa","(O 10 - O 30 /N 48 - N 35)","30,35,10,48",28,80.4.800
"Europa;Zuidoost Europa;Roemenië","(O 20 - O 30 /N 49 - N 43)","30,43,20,49",2,80.4.810
"Europa;Zuidoost Europa;Roemenië;Satu-Mare","(O 22 00 - O 23 50 /N 48 20 - N 47 15)","23.833333333333,47.25,22,48.333333333333",0,80.4.810.020
"Europa;Zuidoost Europa;Roemenië;Maramure_","(O 23 00 - O 25 10 /N 48 10 - N 47 15)","25.166666666667,47.25,23,48.166666666667",0,80.4.810.040
"Europa;Zuidoost Europa;Roemenië;Bristri_a-N_s_ud","(O 23 50 - O 25 15 /N 47 50 - N 46 45)","25.25,46.75,23.833333333333,47.833333333333",0,80.4.810.060
"Europa;Zuidoost Europa;Roemenië;Suceava","(O 24 50 - O 26 50 /N 48 00 - N 47 00)","26.833333333333,47,24.833333333333,48",0,80.4.810.080
"Europa;Zuidoost Europa;Roemenië;Boto_ani","(O 26 00 - O 27 30 /N 48 30 - N 47 20)","27.5,47.333333333333,26,48.5",0,80.4.810.100
"Europa;Zuidoost Europa;Roemenië;Ia_i","(O 26 30 - O 28 10 /N 47 40 - N 46 50)","28.166666666667,46.833333333333,26.5,47.666666666667",0,80.4.810.120
"Europa;Zuidoost Europa;Roemenië;Neam_","(O 25 30 - O 27 20 /N 47 30 - N 46 30)","27.333333333333,46.5,25.5,47.5",0,80.4.810.140
"Europa;Zuidoost Europa;Roemenië;Harghita","(O 24 50 - O 26 20 /N 47 20 - N 46 00)","26.333333333333,46,24.833333333333,47.333333333333",0,80.4.810.160
"Europa;Zuidoost Europa;Roemenië;Mure_","(O 23 50 - O 25 20 /N 47 15 - N 46 00)","25.333333333333,46,23.833333333333,47.25",0,80.4.810.180
"Europa;Zuidoost Europa;Roemenië;Cluj","(O 22 30 - O 24 15 /N 47 30 - N 46 20)","24.25,46.333333333333,22.5,47.5",0,80.4.810.200
"Europa;Zuidoost Europa;Roemenië;S_laj","(O 22 30 - O 24 00 /N 47 30 - N 46 45)","24,46.75,22.5,47.5",0,80.4.810.220
"Europa;Zuidoost Europa;Roemenië;Bihor","(O 21 15 - O 22 55 /N 47 45 - N 46 15)","22.916666666667,46.25,21.25,47.75",0,80.4.810.240
"Europa;Zuidoost Europa;Roemenië;Arad","(O 20 45 - O 22 50 /N 46 50 - N 45 50)","22.833333333333,45.833333333333,20.75,46.833333333333",0,80.4.810.260
"Europa;Zuidoost Europa;Roemenië;Timi_","(O 20 15 - O 22 50 /N 46 20 - N 45 15)","22.833333333333,45.25,20.25,46.333333333333",0,80.4.810.280
"Europa;Zuidoost Europa;Roemenië;Hunedoara","(O 22 15 - O 23 40 /N 46 30 - N 45 10)","23.666666666667,45.166666666667,22.25,46.5",0,80.4.810.300
"Europa;Zuidoost Europa;Roemenië;Alba","(O 23 30 - O 25 00 /N 46 40 - N 45 30)","25,45.5,23.5,46.666666666667",0,80.4.810.320
"Europa;Zuidoost Europa;Roemenië;Sibiu","(O 23 30 - O 25 00 /N 46 30 - N 45 30)","25,45.5,23.5,46.5",0,80.4.810.340
"Europa;Zuidoost Europa;Roemenië;Bra_ov","(O 24 30 - O 26 15 /N 46 20 - N 45 20)","26.25,45.333333333333,24.5,46.333333333333",0,80.4.810.360
"Europa;Zuidoost Europa;Roemenië;Covasna","(O 25 20 - O 26 30 /N 46 30 - N 45 30)","26.5,45.5,25.333333333333,46.5",0,80.4.810.380
"Europa;Zuidoost Europa;Roemenië;Bac_u","(O 25 55 - O 27 30 /N 46 55 - N 46 00)","27.5,46,25.916666666667,46.916666666667",0,80.4.810.400
"Europa;Zuidoost Europa;Roemenië;Vaslui","(O 27 05 - O 28 20 /N 47 00 - N 46 00)","28.333333333333,46,27.083333333333,47",0,80.4.810.420
"Europa;Zuidoost Europa;Roemenië;Gala_i","(O 27 05 - O 28 20 /N 46 15 - N 45 15)","28.333333333333,45.25,27.083333333333,46.25",0,80.4.810.440
"Europa;Zuidoost Europa;Roemenië;Vrancea","(O 26 20 - O 27 30 /N 46 20 - N 45 20)","27.5,45.333333333333,26.333333333333,46.333333333333",0,80.4.810.460
"Europa;Zuidoost Europa;Roemenië;Buz_u","(O 26 00 - O 27 30 /N 45 55 - N 44 30)","27.5,44.5,26,45.916666666667",0,80.4.810.480
"Europa;Zuidoost Europa;Roemenië;Prahova","(O 25 20 - O 26 40 /N 45 40 - N 44 30)","26.666666666667,44.5,25.333333333333,45.666666666667",0,80.4.810.500
"Europa;Zuidoost Europa;Roemenië;Dîmbrovi_a","(O 25 00 - O 26 00 /N 45 40 - N 44 20)","26,44.333333333333,25,45.666666666667",0,80.4.810.520
"Europa;Zuidoost Europa;Roemenië;Arge_","(O 24 15 - O 25 30 /N 45 45 - N 44 15)","25.5,44.25,24.25,45.75",0,80.4.810.540
"Europa;Zuidoost Europa;Roemenië;Vîlcea","(O 23 30 - O 24 30 /N 45 45 - N 44 15)","24.5,44.25,23.5,45.75",0,80.4.810.560
"Europa;Zuidoost Europa;Roemenië;Gorj","(O 22 30 - O 23 55 /N 45 30 - N 44 30)","23.916666666667,44.5,22.5,45.5",0,80.4.810.580
"Europa;Zuidoost Europa;Roemenië;Cara_-Severin","(O 21 15 - O 22 45 /N 45 50 - N 44 30)","22.75,44.5,21.25,45.833333333333",0,80.4.810.600
"Europa;Zuidoost Europa;Roemenië;Mehedin_i","(O 22 00 - O 23 30 /N 45 15 - N 44 00)","23.5,44,22,45.25",0,80.4.810.620
"Europa;Zuidoost Europa;Roemenië;Dolj","(O 22 45 - O 24 20 /N 44 50 - N 43 50)","24.333333333333,43.833333333333,22.75,44.833333333333",0,80.4.810.640
"Europa;Zuidoost Europa;Roemenië;Olt","(O 23 45 - O 25 00 /N 45 00 - N 43 30)","25,43.5,23.75,45",0,80.4.810.660
"Europa;Zuidoost Europa;Roemenië;Teleorman","(O 24 30 - O 25 55 /N 44 40 - N 43 30)","25.916666666667,43.5,24.5,44.666666666667",0,80.4.810.680
"Europa;Zuidoost Europa;Roemenië;Giurgiu","(O 25 10 - O 26 30 /N 44 35 - N 43 30)","26.5,43.5,25.166666666667,44.583333333333",0,80.4.810.700
"Europa;Zuidoost Europa;Roemenië;Ialomi_a","(O 26 05 - O 28 10 /N 44 50 - n 44 15)","28.166666666667,-0.73333333333333,26.083333333333,44.833333333333",0,80.4.810.720
"Europa;Zuidoost Europa;Roemenië;Br_ila","(O 27 00 - O 28 15 /N 45 30 - N 44 30)","28.25,44.5,27,45.5",0,80.4.810.740
"Europa;Zuidoost Europa;Roemenië;Tulcea","(O 28 00 - O 29 50 /N 45 30 - N 44 30)","29.833333333333,44.5,28,45.5",0,80.4.810.760
"Europa;Zuidoost Europa;Roemenië;Constan_a","(O 27 10 - O 29 00 /N 44 50 - N 43 45)","29,43.75,27.166666666667,44.833333333333",0,80.4.810.780
"Europa;Zuidoost Europa;Roemenië;Bucure_ti","(O 25 50 - O 26 30 /N 44 50 - N 44 10)","26.5,44.166666666667,25.833333333333,44.833333333333",0,80.4.810.800
"Europa;Zuidoost Europa;Roemenië;C_l_ra_i","(O 26 00 - O 28 10 /N 44 45 - N 44 00)","28.166666666667,44,26,44.75",0,80.4.810.830
"Europa;Zuidoost Europa;Slovenija","(O 13 - O 20 /N 47 - N 45)","20,45,13,47",0,80.4.815
"Europa;Zuidoost Europa;Hrvatska (Kroatië)","(O 13 - O 20 /N 47 - N 42)","20,42,13,47",1,80.4.820
"Europa;Zuidoost Europa;Bosna i Hercegovina","(O 15 - O 20 /N 46 - N 42)","20,42,15,46",0,80.4.825
"Europa;Zuidoost Europa;Vojvodina","(O 18 - O 22 /N 47 - N 44)","22,44,18,47",0,80.4.835
"Europa;Zuidoost Europa;Srbija (Servië)","(O 19 - O 23 /N 46 - N 42)","23,42,19,46",0,80.4.840
"Europa;Zuidoost Europa;Kosovo","(O 19 50 - O 22 00 /N 43 30 - N 41 45)","22,41.75,19.833333333333,43.5",0,80.4.845
"Europa;Zuidoost Europa;Crna Gora (Montenegro)","(O 18 - O 21 /N 44 - N 41 45)","21,41.75,18,44",0,80.4.855
"Europa;Zuidoost Europa;Makedonija","(O 20 - O 23 /N 43 - N 41)","23,41,20,43",0,80.4.860
"Europa;Zuidoost Europa;Shqipëri (Albanië)","(O 19 - O 22 /N 43 - N 39)","22,39,19,43",0,80.4.870
"Europa;Zuidoost Europa;Shqipëri (Albanië);Shkodër","(O 19 10 - O 20 00 /N 42 40 - N 41 45)","20,41.75,19.166666666667,42.666666666667",0,80.4.870.030
"Europa;Zuidoost Europa;Shqipëri (Albanië);Tropojë","(O 19 45 - O 20 25 /N 42 40 - N 42 10)","20.416666666667,42.166666666667,19.75,42.666666666667",0,80.4.870.060
"Europa;Zuidoost Europa;Shqipëri (Albanië);Kukës","(O 20 00 - O 20 45 /N 42 20 - N 41 45)","20.75,41.75,20,42.333333333333",0,80.4.870.090
"Europa;Zuidoost Europa;Shqipëri (Albanië);Pukë","(O 19 40 - O 20 20 /N 42 20 - N 41 45)","20.333333333333,41.75,19.666666666667,42.333333333333",0,80.4.870.120
"Europa;Zuidoost Europa;Shqipëri (Albanië);Lezhë","(O 19 30 - O 20 00 /N 42 00 - N 41 40)","20,41.666666666667,19.5,42",0,80.4.870.150
"Europa;Zuidoost Europa;Shqipëri (Albanië);Mirditë","(O 19 40 - O 20 20 /N 42 00 - N 41 40)","20.333333333333,41.666666666667,19.666666666667,42",0,80.4.870.180
"Europa;Zuidoost Europa;Shqipëri (Albanië);Dibrë","(O 20 00 - O 20 40 /N 41 55 - N 41 10)","20.666666666667,41.166666666667,20,41.916666666667",0,80.4.870.210
"Europa;Zuidoost Europa;Shqipëri (Albanië);Mat","(O 19 40 - O 20 20 /N 41 50 - N 41 15)","20.333333333333,41.25,19.666666666667,41.833333333333",0,80.4.870.240
"Europa;Zuidoost Europa;Shqipëri (Albanië);Krujë","(O 19 30 - O 20 00 /N 41 45 - N 41 20)","20,41.333333333333,19.5,41.75",0,80.4.870.270
"Europa;Zuidoost Europa;Shqipëri (Albanië);Durrës","(O 19 15 - O 19 45 /N 41 45 - N 41 15)","19.75,41.25,19.25,41.75",0,80.4.870.300
"Europa;Zuidoost Europa;Shqipëri (Albanië);Kavajë","(O 19 20 - O 19 50 /N 41 25 - N 41 00)","19.833333333333,41,19.333333333333,41.416666666667",0,80.4.870.315
"Europa;Zuidoost Europa;Shqipëri (Albanië);Tiranë","(O 19 30 - O 20 20 /N 41 35 - N 41 10)","20.333333333333,41.166666666667,19.5,41.583333333333",0,80.4.870.330
"Europa;Zuidoost Europa;Shqipëri (Albanië);Librazhd","(O 20 00 - O 20 40 /N 41 25 - N 40 50)","20.666666666667,40.833333333333,20,41.416666666667",0,80.4.870.360
"Europa;Zuidoost Europa;Shqipëri (Albanië);Elbasan","(O 19 30 - O 20 30 /N 41 20 - N 40 50)","20.5,40.833333333333,19.5,41.333333333333",0,80.4.870.390
"Europa;Zuidoost Europa;Shqipëri (Albanië);Lushnjë","(O 19 20 - O 20 00 /N 41 15 - N 40 45)","20,40.75,19.333333333333,41.25",0,80.4.870.420
"Europa;Zuidoost Europa;Shqipëri (Albanië);Fier","(O 19 15 - O 20 00 /N 41 00 - N 40 15)","20,40.25,19.25,41",0,80.4.870.450
"Europa;Zuidoost Europa;Shqipëri (Albanië);Berat","(O 19 40 - O 20 20 /N 41 00 - N 40 25)","20.333333333333,40.416666666667,19.666666666667,41",0,80.4.870.480
"Europa;Zuidoost Europa;Shqipëri (Albanië);Gramsh","(O 20 00 - O 20 30 /N 41 00 - N 40 40)","20.5,40.666666666667,20,41",0,80.4.870.510
"Europa;Zuidoost Europa;Shqipëri (Albanië);Pogradec","(O 20 15 - O 20 50 /N 41 10 - N 40 40)","20.833333333333,40.666666666667,20.25,41.166666666667",0,80.4.870.540
"Europa;Zuidoost Europa;Shqipëri (Albanië);Korçë","(O 20 15 - O 21 15 /N 41 00 - N 40 15)","21.25,40.25,20.25,41",0,80.4.870.570
"Europa;Zuidoost Europa;Shqipëri (Albanië);Skrapar","(O 20 00 - O 20 30 /N 40 50 - N 40 15)","20.5,40.25,20,40.833333333333",0,80.4.870.600
"Europa;Zuidoost Europa;Shqipëri (Albanië);Tepelenë","(O 19 40 - O 20 15 /N 40 40 - N 40 00)","20.25,40,19.666666666667,40.666666666667",0,80.4.870.630
"Europa;Zuidoost Europa;Shqipëri (Albanië);Vlorë","(O 19 10 - O 20 00 /N 40 45 - N 40 00)","20,40,19.166666666667,40.75",0,80.4.870.660
"Europa;Zuidoost Europa;Shqipëri (Albanië);Sarandë","(O 19 40 - O 20 30 /N 40 15 - N 39 30)","20.5,39.5,19.666666666667,40.25",0,80.4.870.690
"Europa;Zuidoost Europa;Shqipëri (Albanië);Gjirokastrë","(O 19 45 - O 20 30 /N 40 20 - N 39 40)","20.5,39.666666666667,19.75,40.333333333333",0,80.4.870.720
"Europa;Zuidoost Europa;Shqipëri (Albanië);Përmet","(O 20 00 - O 20 45 /N 40 40 - N 40 00)","20.75,40,20,40.666666666667",0,80.4.870.750
"Europa;Zuidoost Europa;Shqipëri (Albanië);Kolonjë","(O 20 20 - O 21 00 /N 40 40 - N 40 00)","21,40,20.333333333333,40.666666666667",0,80.4.870.780
"Europa;Zuidoost Europa;Bâlgarija","(O 22- O 29 /N 45 - N 41)","29,41,22,45",0,80.4.880
"Europa;Zuidoost Europa;Bâlgarija;Mihajlovgrad (regio)","(O 22 15 - O 24 30 /N 44 30 - N 42 50)","24.5,42.833333333333,22.25,44.5",0,80.4.880.100
"Europa;Zuidoost Europa;Bâlgarija;Mihajlovgrad (regio);Vidin","(O 22 15 - O 23 15 /N 44 30 - N 43 15)","23.25,43.25,22.25,44.5",0,80.4.880.110
"Europa;Zuidoost Europa;Bâlgarija;Mihajlovgrad (regio);Mihajlovgrad (provincie)","(O 22 30 - O 23 45 /N 44 00 - N 43 00)","23.75,43,22.5,44",0,80.4.880.120
"Europa;Zuidoost Europa;Bâlgarija;Mihajlovgrad (regio);Vraca","(O 23 15 - O 24 30 /N 44 00 - N 42 50)","24.5,42.833333333333,23.25,44",0,80.4.880.130
"Europa;Zuidoost Europa;Bâlgarija;Love_ (regio)","(O 23 50 - O 26 15 /N 43 50 - N 42 30)","26.25,42.5,23.833333333333,43.833333333333",0,80.4.880.200
"Europa;Zuidoost Europa;Bâlgarija;Love_ (regio);Pleven","(O 23 50 - O 25 30 /N 44 00 - N 43 00)","25.5,43,23.833333333333,44",0,80.4.880.210
"Europa;Zuidoost Europa;Bâlgarija;Love_ (regio);Veliko T_rnovo","(O 25 00 - O 26 15 /N 43 50 - N 42 30)","26.25,42.5,25,43.833333333333",0,80.4.880.220
"Europa;Zuidoost Europa;Bâlgarija;Love_ (regio);Love_ (provincie)","(O 23 50 - O 25 15 /N 43 30 - N 42 30)","25.25,42.5,23.833333333333,43.5",0,80.4.880.230
"Europa;Zuidoost Europa;Bâlgarija;Love_ (regio);Gabrovo","(O 24 45 - O 25 45 /N 43 15 - N 42 30)","25.75,42.5,24.75,43.25",0,80.4.880.240
"Europa;Zuidoost Europa;Bâlgarija;Razgrad (regio)","(O 25 15 - O 27 50 /N 44 15 - N 42 50)","27.833333333333,42.833333333333,25.25,44.25",0,80.4.880.300
"Europa;Zuidoost Europa;Bâlgarija;Razgrad (regio);Ruse","(O 25 15 - O 26 40 /N 44 10 - N 43 15)","26.666666666667,43.25,25.25,44.166666666667",0,80.4.880.310
"Europa;Zuidoost Europa;Bâlgarija;Razgrad (regio);Razgrad (provincie)","(O 26 00 - O 27 15 /N 44 00 - N 43 10)","27.25,43.166666666667,26,44",0,80.4.880.320
"Europa;Zuidoost Europa;Bâlgarija;Razgrad (regio);Silastra","(O 26 00 - O 27 50 /N 44 15 - N 43 30)","27.833333333333,43.5,26,44.25",0,80.4.880.330
"Europa;Zuidoost Europa;Bâlgarija;Razgrad (regio);T_rgoviste","(O 25 50 - O 27 00 /N 43 45 - N 42 50)","27,42.833333333333,25.833333333333,43.75",0,80.4.880.340
"Europa;Zuidoost Europa;Bâlgarija;Varna (regio)","(O 26 15 - O 28 50 /N 44 00 - N 42 30)","28.833333333333,42.5,26.25,44",0,80.4.880.400
"Europa;Zuidoost Europa;Bâlgarija;Varna (regio);Tolbuhin","(O 27 00 - O 28 50 /N 44 00 - N 43 10)","28.833333333333,43.166666666667,27,44",0,80.4.880.410
"Europa;Zuidoost Europa;Bâlgarija;Varna (regio);Šumen","(O 26 15 - O 27 30 /N 43 50 - N 42 45)","27.5,42.75,26.25,43.833333333333",0,80.4.880.420
"Europa;Zuidoost Europa;Bâlgarija;Varna (regio);Varna (provincie)","(O 27 00 - O 28 15 /N 43 45 - N 42 30)","28.25,42.5,27,43.75",0,80.4.880.430
"Europa;Zuidoost Europa;Bâlgarija;Sofia (regio)","(O 22 15 - O 24 30 /N 43 15 - N 41 00)","24.5,41,22.25,43.25",0,80.4.880.500
"Europa;Zuidoost Europa;Bâlgarija;Sofia (regio);Sofia Sel. (provincie)","(O 22 15 - O 24 30 /N 43 15 - N 42 00)","24.5,42,22.25,43.25",0,80.4.880.510
"Europa;Zuidoost Europa;Bâlgarija;Sofia (regio);Pernik","(O 22 15 - O 23 30 /N 43 00 - N 42 15)","23.5,42.25,22.25,43",0,80.4.880.520
"Europa;Zuidoost Europa;Bâlgarija;Sofia (regio);Kjustendil","(O 22 15 - O 23 45 /N 42 50 - N 41 50)","23.75,41.833333333333,22.25,42.833333333333",0,80.4.880.530
"Europa;Zuidoost Europa;Bâlgarija;Sofia (regio);Blagoevgrad","(O 22 50 - O 24 15 /N 42 15 - N 41 00)","24.25,41,22.833333333333,42.25",0,80.4.880.540
"Europa;Zuidoost Europa;Bâlgarija;Sofia Grad (regio = Sofia stad)","(O 23 00 - O 23 50 /N 42 55 - N 42 15)","23.833333333333,42.25,23,42.916666666667",0,80.4.880.600
"Europa;Zuidoost Europa;Bâlgarija;Plovdiv (regio)","(O 23 30 - O 25 30 /N 42 50 - N 41 00)","25.5,41,23.5,42.833333333333",0,80.4.880.700
"Europa;Zuidoost Europa;Bâlgarija;Plovdiv (regio);Pazard_ik","(O 23 30 - O 24 45 /N 42 45 - N 41 15)","24.75,41.25,23.5,42.75",0,80.4.880.710
"Europa;Zuidoost Europa;Bâlgarija;Plovdiv (regio);Plovdiv (provincie)","(O 24 15 - O 25 30 /N 42 50 - N 41 30)","25.5,41.5,24.25,42.833333333333",0,80.4.880.720
"Europa;Zuidoost Europa;Bâlgarija;Plovdiv (regio);Smoljan","(O 24 00 - O 25 15 /N 42 00 - N 41 00)","25.25,41,24,42",0,80.4.880.730
"Europa;Zuidoost Europa;Bâlgarija;Haskovo (regio)","(O 24 50 - O 26 45 /N 42 50 - N 41 00)","26.75,41,24.833333333333,42.833333333333",0,80.4.880.800
"Europa;Zuidoost Europa;Bâlgarija;Haskovo (regio);Starozagora","(O 24 50 - O 26 15 /N 42 50 - N 41 50)","26.25,41.833333333333,24.833333333333,42.833333333333",0,80.4.880.810
"Europa;Zuidoost Europa;Bâlgarija;Haskovo (regio);Haskovo (provincie)","(O 25 00 - O 26 45 /N 42 15 - N 41 15)","26.75,41.25,25,42.25",0,80.4.880.820
"Europa;Zuidoost Europa;Bâlgarija;Haskovo (regio);K_rd_ali","(O 24 50 - O 26 15 /N 42 00 - N 41 00)","26.25,41,24.833333333333,42",0,80.4.880.830
"Europa;Zuidoost Europa;Bâlgarija;Burgas (regio)","(O 25 45 - O 28 15 /N 43 00 - N 41 45)","28.25,41.75,25.75,43",0,80.4.880.900
"Europa;Zuidoost Europa;Bâlgarija;Burgas (regio);Sliven","(O 25 45 - O 26 50 /N 43 00 - N 42 00)","26.833333333333,42,25.75,43",0,80.4.880.910
"Europa;Zuidoost Europa;Bâlgarija;Burgas (regio);Burgas (provincie)","(O 26 15 - O 28 15 /N 43 00 - N 41 50)","28.25,41.833333333333,26.25,43",0,80.4.880.920
"Europa;Zuidoost Europa;Bâlgarija;Burgas (regio);Jambol","(O 26 00 - O 27 30 /N 42 50 - N 41 45)","27.5,41.75,26,42.833333333333",0,80.4.880.930
"Europa;Zuidoost Europa;Griekenland","(O 19 - O 27 /N 42 - N 34)","27,34,19,42",9,80.4.890
"Europa;Zuidoost Europa;Griekenland;Anatolikí Makedonía kai Thráki ","(O 23 30 - O 26 45 /N 42 00 - N 40 00)","26.75,40,23.5,42",0,80.4.890.050
"Europa;Zuidoost Europa;Griekenland;Anatolikí Makedonía kai Thráki ;Évros","(O 25 00 - O 26 45 /N 41 55 - N 40 05)","26.75,40.083333333333,25,41.916666666667",0,80.4.890.052
"Europa;Zuidoost Europa;Griekenland;Anatolikí Makedonía kai Thráki ;Rodópi","(O 25 00 - O 25 55 /N 41 30 - N 40 30)","25.916666666667,40.5,25,41.5",0,80.4.890.054
"Europa;Zuidoost Europa;Griekenland;Anatolikí Makedonía kai Thráki ;Xánthi","(O 24 30 - O 25 30 /N 41 30 - N 40 30)","25.5,40.5,24.5,41.5",0,80.4.890.055
"Europa;Zuidoost Europa;Griekenland;Anatolikí Makedonía kai Thráki ;Dráma","(O 23 30 - O 24 50 /N 41 45 - N 40 40)","24.833333333333,40.666666666667,23.5,41.75",0,80.4.890.056
"Europa;Zuidoost Europa;Griekenland;Anatolikí Makedonía kai Thráki ;Kaválla","(O 24 45 - O 25 15 /N 41 30 - N 40 10)","25.25,40.166666666667,24.75,41.5",0,80.4.890.058
